HstNummer;Name mit Ort;Name ohne Ort;Ort;GKZ;Globale ID;Tarifgebiete;MVTT X;MVTT Y;WGS84 X;WGS84 Y
5357;Gilching, Pähler Weg;Pähler Weg;Gilching;9188121;de:09188:5357;7;4447745;829709;48,10852113;11,29684771
5358;Kempfenhausen, Seestraße;Seestraße;Kempfenhausen;9188113;de:09188:5358;9;4452540;843720;47,98289653;11,36278748
5359;Gilching,Waaghäusl;Waaghäusl;Gilching;9188121;de:09188:5359;7;4447222;828636;48,11812716;11,28969231
5360;Gilching-Argelsried;Gilching-Argelsried;Gilching;9188121;de:09188:5360;7;4448046;829909;48,10674722;11,30091374
5362;Berg, Grafstraße;Grafstraße;Berg (Starnbgr.See);9188113;de:09188:5362;9,1;4452027;845510;47,96676069;11,35611583
5363;Gilching, Weßlinger Straße;Weßlinger Straße;Gilching;9188121;de:09188:5363;7;4447331;828702;48,11754267;11,29116433
5364;Aufkirchen;Aufkirchen;Aufkirchen (Kr STA);9188113;de:09188:5364;9,1;4452554;846559;47,95736625;11,36328862
5365;Gilching, Welfenstraße;Welfenstraße;Gilching;9188121;de:09188:5365;7;4447661;829325;48,11196744;11,29567266
5366;Farchach, Auf der Lüften;Auf der Lüften;Farchach;9188113;de:09188:5366;9;4453560;846312;47,95966136;11,37673069
5367;Gilching, Carl-Benz-Straße;Carl-Benz-Straße;Gilching;9188121;de:09188:5367;7;4446931;829648;48,10900235;11,28591021
5368;Farchach, Kirche;Kirche;Farchach;9188113;de:09188:5368;9;4453941;846001;47,96248576;11,38179857
5369;Gilching, Gewerbegebiet Süd;Gewerbegebiet Süd;Gilching;9188121;de:09188:5369;7;4448955;831413;48,09329563;11,31329888
5370;Neugilching;Neugilching;Neugilching;9188121;de:09188:5370;7,8;4447104;830876;48,09797369;11,28838548
5371;Neugilching, Flurgrenzstraße;Flurgrenzstraße;Neugilching;9188121;de:09188:5371;7;4447629;830398;48,10231561;11,29537475
5372;Bachhausen;Bachhausen;Bachhausen (Kr STA);9188113;de:09188:5372;9;4454442;846739;47,9558847;11,38858509
5373;Bachhausen, Mühlenweg;Mühlenweg;Bachhausen (Kr STA);9188113;de:09188:5373;9;4454499;846348;47,95940507;11,38930682
5374;Aufhausen (Lkr.STA);Aufhausen;Aufhausen (Kr STA);9188113;de:09188:5374;10;4452839;847479;47,94911367;11,36720524
5375;Gilching, Zeppelinstraße;Zeppelinstraße;Gilching;9188121;de:09188:5375;7;4448475;831429;48,09311309;11,30685753
5376;Oberbiberkor;Oberbiberkor;Biberkor;9188113;de:09188:5376;10;4453666;848749;47,93775279;11,37841252
5377;Wadlhausen;Wadlhausen;Wadlhausen;9173130;;8,9;4456742;846225;47,96066683;11,41932607
5378;Höhenrain;Höhenrain;Höhenrain (Kr STA);9188113;de:09188:5378;10;4454850;849614;47,93005828;11,39434923
5380;Weßling;Weßling;Weßling;9188144;de:09188:5380;8,9;4444260;833190;48,07692209;11,25050817
5381;Irschenhausen, Rittergütl;Rittergütl;Irschenhausen;9173130;de:09173:5381;8;4458131;845264;47,96940171;11,43783031
5382;Starnberg, Frühlingsgarten;Frühlingsgarten;Starnberg;9188139;de:09188:5382;8,9;4450156;842016;47,99803915;11,33065601
5383;Irschenhausen, G.-Stöhr-Gymn.;G.-Stöhr-Gymn.;Irschenhausen;9173130;de:09173:5383;8;4458450;844714;47,97436877;11,44204904
5384;Söcking, Staatssiedlung;Staatssiedlung;Söcking (Kr STA);9188139;de:09188:5384;9;4449818;841582;48,00191563;11,32607642
5385;Auing;Auing;Auing (Obb);9188145;de:09188:5385;;4440941;835331;48,05737001;11,20626652
5386;Söcking, Post;Post;Söcking (Kr STA);9188139;de:09188:5386;9;4449296;841515;48,00247695;11,3190738
5386;Söcking, Mitte;Mitte;Söcking (Kr STA);9188139;de:09188:5386;9;4449296;841515;48,00247695;11,3190738
5387;Söcking, Georg-Bader-Weg;Georg-Bader-Weg;Söcking (Kr STA);9188139;de:09188:5387;9;4448951;841644;48,00128939;11,31446618
5388;Söcking, Bründlwiese;Bründlwiese;Söcking (Kr STA);9188139;de:09188:5388;9;4448638;841734;48,00045494;11,31028288
5389;Unering, Am Weiher;Am Weiher;Unering (Kr STA);9188132;de:09188:5389;9,1;4444342;838385;48,03021205;11,25228466
5390;Steinebach;Steinebach;Steinebach(Wörthsee);9188145;de:09188:5390;9,1;4440996;834867;48,06154768;11,20694024
5391;Perchting, Jägersbrunnerstraße;Jägersbrunnerstraße;Perchting;9188139;de:09188:5391;9,1;4446102;842020;47,99767411;11,27633813
5392;Perchting, Ort;Ort;Perchting;9188139;de:09188:5392;9,1;4446001;841672;48,0007951;11,27494106
5393;Etterschlag, Etterschlag Süd;Etterschlag Süd;Etterschlag;9188145;de:09188:5393;9,1;4440568;832260;48,08495161;11,20083599
5394;Landstetten;Landstetten;Landstetten (Obb);9188139;de:09188:5394;10,11;4443998;843460;47,98454355;11,24833559
5395;Etterschlag, Eichenweg;Eichenweg;Etterschlag;9188145;de:09188:5395;9,1;4440565;832116;48,08624626;11,20077568
5396;Seewiesen;Seewiesen;Starnberg;9188139;de:09188:5396;11;4442881;844132;47,97840158;11,2334627
5397;Widdersberg, Burgstraße;Burgstraße;Widdersberg;9188124;de:09188:5397;11;4440255;839514;48,01968994;11,1976485
5398;Rothenfeld;Rothenfeld;Rothenfeld;9188117;de:09188:5398;11;4442002;844530;47,97474335;11,22174362
5399;Widdersberg, Kirchplatz;Kirchplatz;Widdersberg;9188124;de:09188:5399;11;4440331;839717;48,01787153;11,19869547
5400;Seefeld-Hechendorf;Seefeld-Hechendorf;Seefeld (Oberbay);9188132;de:09188:5400;10,11;4440280;837149;48,04095989;11,19765378
5401;Hechendorf, Oberfeld;Oberfeld;Hechendorf a.Pilsens;9188132;de:09188:5401;11;4439102;837979;48,03338471;11,18197544
5402;Andechs, Starnberger Straße;Starnberger Straße;Erling (Kr STA);9188117;de:09188:5402;11,12;4439447;845250;47,96803183;11,18762753
5402;Erling, Starnberger Straße;Starnberger Straße;Erling (Kr STA);9188117;de:09188:5402;11,12;4439447;845250;47,96803183;11,18762753
5403;Herrsching, Realschule;Realschule;Herrsching(a.Ammers);9188124;de:09188:5403;12;4438176;841296;48,00346724;11,17003865
5404;Andechs, Kloster;Kloster;Andechs;9188117;de:09188:5404;11,12;4439275;844677;47,97316835;11,18524336
5405;Andechs, Alte Schmiede;Alte Schmiede;Erling (Kr STA);9188117;de:09188:5405;11,12;4439230;845328;47,96730982;11,1847328
5405;Erling, Alte Schmiede;Alte Schmiede;Erling (Kr STA);9188117;de:09188:5405;11,12;4439230;845328;47,96730982;11,1847328
5406;Andechs, Andechser Straße;Andechser Straße;Erling (Kr STA);9188117;de:09188:5406;11,12;4439210;844896;47,97119277;11,18440387
5406;Erling, Andechser Straße;Andechser Straße;Erling (Kr STA);9188117;de:09188:5406;11,12;4439210;844896;47,97119277;11,18440387
5407;Andechs, Herrschinger Straße;Herrschinger Straße;Erling (Kr STA);9188117;de:09188:5407;11,12;4439147;845401;47,96664547;11,18363173
5407;Erling, Herrschinger Straße;Herrschinger Straße;Erling (Kr STA);9188117;de:09188:5407;11,12;4439147;845401;47,96664547;11,18363173
5408;Erlinger Höhe;Erlinger Höhe;Erling (Kr STA);9188117;de:09188:5408;12;4438661;845629;47,96454873;11,17715661
5409;Herrsching, Panoramastraße;Panoramastraße;Herrsching(a.Ammers);9188124;de:09188:5409;12;4438222;842814;47,98982086;11,17087362
5410;Herrsching;Herrsching;Herrsching(a.Ammers);9188124;de:09188:5410;12;4438228;841874;47,99827452;11,17081867
5411;Herrsching, Strittholzstraße;Strittholzstraße;Herrsching(a.Ammers);9188124;de:09188:5411;12;4438055;843582;47,98289835;11,16874728
5412;Herrsching, Martinsweg;Martinsweg;Herrsching(a.Ammers);9188124;de:09188:5412;12;4438469;842248;47,99493452;11,17410133
5413;Herrsching, Goethestraße;Goethestraße;Herrsching(a.Ammers);9188124;de:09188:5413;12;4439050;841500;48,00171669;11,18177904
5414;Herrsching, Dampfersteg;Dampfersteg;Herrsching(a.Ammers);9188124;de:09188:5414;12;4438187;842194;47,99539292;11,17031545
5415;Herrsching, Mitterweg;Mitterweg;Herrsching(a.Ammers);9188124;de:09188:5415;12;4438555;841704;47,99983479;11,17517561
5416;Herrsching, Hechendorfer Str.;Hechendorfer Straße;Herrsching(a.Ammers);9188124;de:09188:5416;12;4437797;841184;48,00443763;11,1649439
5417;Tutzing, Krankenhaus;Krankenhaus;Tutzing;9188141;de:09188:5417;12;4446176;852026;47,90769703;11,27858215
5418;Herrsching, Lochschwab;Lochschwab;Herrsching(a.Ammers);9188124;de:09188:5418;12;4436974;841246;48,00379945;11,15392486
5419;Tutzing, Hauptstraße;Hauptstraße;Tutzing;9188141;de:09188:5419;;4446597;851294;47,91431513;11,28412247
5420;Stockdorf;Stockdorf;Stockdorf;9188120;de:09188:5420;5;4455506;831428;48,09365212;11,40123907
5421;Garatshausen, Weylerstraße;Weylerstraße;Garatshausen;9188118;de:09188:5421;12;4447112;850227;47,92395338;11,29088066
5422;Schloß Ried;Schloß Ried;Ried am Ammersee;9188124;de:09188:5422;12;4436178;840898;48,00684986;11,14320687
5423;Etterschlag, Am Anger;Etterschlag, Am Anger;Etterschlag;9188145;de:09188:5423;9,1;4440328;832221;48,08527989;11,1976095
5424;Breitbrunn, Neue Siedlung;Neue Siedlung;Breitbrunn(Ammersee);9188124;de:09188:5424;12;4436045;838690;48,02669209;11,1410951
5425;Tutzing, Gymnasium;Gymnasium;Tutzing;9188141;de:09188:5425;12;4446254;852017;47,90778451;11,2796243
5426;Breitbrunn, Obstgarten;Obstgarten;Breitbrunn(Ammersee);9188124;de:09188:5426;11,12;4435674;837768;48,03494591;11,13598311
5427;Tutzing, Fischergassl;Fischergassl;Tutzing;9188141;de:09188:5427;12;4446350;851622;47,91134479;11,28085917
5428;Breitbrunn, Bucher Weg;Bucher Weg;Breitbrunn(Ammersee);9188124;de:09188:5428;11;4435753;837340;48,03880266;11,1369781
5429;Tutzing, Mühlfeldstraße;Mühlfeldstraße;Tutzing;9188141;de:09188:5429;12;4446656;851190;47,91525531;11,28489884
5430;Gauting;Gauting;Gauting;9188120;de:09188:5430;5,6;4453624;834040;48,07002835;11,37625926
5431;Gauting (nur Ausstieg);Gauting (S) (nur Ausstieg);Gauting;9188120;de:09188:5431;5,6;4453671;833993;48,07045443;11,37688479
5432;Buch, Abzw. Seeleiten;Abzw. Seeleiten;Buch am Ammersee;9188126;de:09188:5432;11;4436141;836277;48,04840062;11,14202209
5433;Breitbrunn, Watzmannstraße;Watzmannstraße;Breitbrunn(Ammersee);9188124;de:09188:5433;;4435661;837082;48,04111345;11,13570571
5434;Buch, Gemeindehaus;Gemeindehaus;Buch am Ammersee;9188126;de:09188:5434;11;4435905;835635;48,05415013;11,13876083
5436;Inning, Waldstraße;Waldstraße;Inning am Ammersee;9188126;de:09188:5436;11;4436237;834762;48,06203384;11,1430837
5437;Aschering;Aschering;Aschering;9188137;de:09188:5437;11;4444617;845544;47,96585635;11,25689591
5438;Inning, Obermühle;Obermühle;Inning am Ammersee;9188126;de:09188:5438;11;4436520;833712;48,07150416;11,14672415
5439;Breitbrunn, Seestraße;Seestraße;Breitbrunn(Ammersee);9188124;de:09188:5439;;4435762;838700;48,02657376;11,1373028
5440;Seefeld, Schloß;Schloß;Seefeld (Oberbay);9188132;de:09188:5440;;;;;
5441;Inning, Landsberger Straße;Landsberger Straße;Inning am Ammersee;9188126;de:09188:5441;11;4436424;833050;48,07744761;11,14533758
5442;Inning, Marktplatz;Marktplatz;Inning am Ammersee;9188126;de:09188:5442;10,11;4436943;833099;48,07705853;11,15230921
5443;Stegen;Stegen;Stegen (Ammersee);9188126;de:09188:5443;11;4435516;833087;48,07702368;11,13315887
5444;Starnberg, Schorn;Schorn;Schorn (Starnberg);9188139;de:09188:5444;7,8;4457283;840569;48,01156842;11,42600665
5445;Herrsching, Rauscher Straße;Rauscher Straße;Herrsching(a.Ammers);9188124;de:09188:5445;;4437820;840790;48,00798296;11,16519497
5446;Fercha;Fercha;Fercha;9188139;de:09188:5446;7,8;4456447;841487;48,00325629;11,4148954
5447;Oberpf., Argelsrieder Straße;Argelsrieder Straße;Oberpfaffenhofen;9188144;de:09188:5447;8;4445404;832798;48,08054626;11,26580951
5448;Wangen, Ort;Ort;Wangen b Starnberg;9188139;de:09188:5448;7,8;4455507;840546;48,01165399;11,40220136
5449;Wangen, Olympiastraße;Olympiastraße;Wangen b Starnberg;9188139;de:09188:5449;7,8;4455743;840591;48,0112657;11,40536901
5450;Starnberg;Starnberg;Starnberg;9188139;de:09188:5450;8,9;4451184;842190;47,99655373;11,34444984
5451;Starnberg, Emslanderstraße;Emslanderstraße;Starnberg;9188139;de:09188:5451;8,9;4450194;842711;47,99179199;11,33124586
5452;Buchhof;Buchhof;Buchhof (Starnberg);9188139;de:09188:5452;8;4453867;841535;48,00264351;11,3803277
5453;Krailling, Lohfeldstraße;Lohfeldstraße;Krailling;9188127;de:09188:5453;4,5;4456260;831361;48,09430688;11,41135379
5454;Percha, Bucentaurweg;Bucentaurweg;Percha (Starnberg);9188139;de:09188:5454;8,9;4452481;842540;47,99350393;11,3618665
5455;Mittelstetten, Oberdorfer Str.;Oberdorfer Straße;Mittelstetten (FFB);9179137;de:09179:5455;12;4432817;813274;48,25490728;11,09381099
5456;Gilching, RUAG;RUAG;Gilching;9188121;de:09188:5456;8;4446997;831534;48,09204758;11,28703079
5457;Gilching, Friedrichshafener St;Friedrichshafener Straße;Gilching;9188121;de:09188:5457;8;4447366;831573;48,09172746;11,29198873
5458;Berg, Abzw.Leoni;Abzw.Leoni;Berg (Starnbgr.See);9188113;de:09188:5458;9,1;4451764;846065;47,96174976;11,35265636
5459;Krailling, Gut Hüll;Gut Hüll;Krailling;9188127;de:09188:5459;6,7;4449678;831263;48,09470208;11,3229864
5460;Possenhofen;Possenhofen;Possenhofen;9188137;de:09188:5460;10,11;4448298;845925;47,96273809;11,30623184
5461;Icking, Gymnasium;Gymnasium;Icking;9173130;de:09173:5461;8,9;4457793;846758;47,95594366;11,4334507
5462;Berg, Kreuzweg;Kreuzweg;Berg (Starnbgr.See);9188113;de:09188:5462;10;4451533;846754;47,95553609;11,34964108
5463;Krailling, Waldsanatorium;Waldsanatorium;Krailling;9188127;de:09188:5463;5;4454590;830563;48,10136632;11,38885076
5464;Assenhausen;Assenhausen;Assenhausen (Kr STA);9188113;de:09188:5464;10;4451505;847699;47,94703551;11,34937281
5465;KIM, Konrad-Zuse-Bogen;KIM, Konrad-Zuse-Bogen;Krailling;9188127;de:09188:5465;5,6;4452500;831438;48,09334507;11,36088837
5466;Sibichhausen;Sibichhausen;Sibichhausen;9188113;de:09188:5466;10;4451449;848103;47,94339806;11,34866881
5467;KIM, Robert-Stirling-Ring;Robert-Stirling-Ring;Krailling;9188127;de:09188:5467;5,6;4452326;831469;48,09305329;11,35855612
5468;Allmannshausen;Allmannshausen;Allmannshausen;9188113;de:09188:5468;10;4451369;848721;47,93783426;11,34766789
5469;Krailling, KIM, Pionierstraße;Pionierstraße;Krailling;9188127;de:09188:5469;5,6;4452728;831198;48,09552032;11,36392237
5470;Feldafing;Feldafing;Feldafing;9188118;de:09188:5470;11,12;4447067;847667;47,94697171;11,28996372
5471;Krailling, Frühlingstraße;Frühlingstraße;Krailling;9188127;de:09188:5471;;4455883;831243;48,09534204;11,40628073
5472;Krailling, Muggenthalerstraße;Muggenthalerstraße;Krailling;9188127;de:09188:5472;4,5;4456386;831578;48,09236405;11,4130674
5473;Krailling, Heimstraße;Heimstraße;Krailling;9188127;de:09188:5473;4,5;4456413;831167;48,09606201;11,41338784
5474;Krailling, Pentenrieder Straße;Pentenrieder Straße;Krailling;9188127;de:09188:5474;4,5;4456006;830969;48,09781462;11,40790365
5475;Krailling, Rathaus;Rathaus;Krailling;9188127;de:09188:5475;4,5;4455832;830842;48,09894468;11,40555456
5476;Krailling, Margaretenstraße;Margaretenstraße;Krailling;9188127;de:09188:5476;4,5;4456754;830829;48,09912488;11,41793132
5477;Krailling, Sperberweg;Sperberweg;Krailling;9188127;de:09188:5477;4,5;4455500;830665;48,1005133;11,40107892
5478;Krailling, Mitterweg;Mitterweg;Krailling;9188127;de:09188:5478;4,5;4456227;831086;48,09677768;11,41088257
5479;Krailling, Erlenweg;Erlenweg;Krailling;9188127;de:09188:5479;4,5;4455735;830845;48,09891096;11,40425263
5480;Tutzing;Tutzing;Tutzing;9188141;de:09188:5480;12;4445812;852056;47,90739658;11,27371729
5481;Planegg, Münchener Straße;Münchener Straße;Planegg;9184138;de:09184:5481;4,5;4457350;830551;48,10166513;11,425905
5482;Krailling, Bibliothek;Bibliothek;Krailling;9188127;de:09188:5482;4,5;4456340;831009;48,09747789;11,41239168
5484;Oberpf., Claude-Dornier-Straße;Claude-Dornier-Straße;Oberpfaffenhofen;9188144;de:09188:5484;8;4446647;831745;48,09012089;11,28235908
5485;Neugilching, Landsberger Straße;Landsberger Straße;Neugilching;9188121;de:09188:5485;8;4446823;831248;48,09460499;11,28465953
5486;Oberpfaffenhofen, DLR;DLR;Oberpfaffenhofen;9188144;de:09188:5486;8;4446182;832275;48,08531563;11,27618441
5489;Walchstadt, Osterholzweg;Osterholzweg;Walchstadt(Wörthsee);9188145;de:09188:5489;10;4438760;833776;48,07114775;11,1767883
5490;Starnberg Nord;Starnberg Nord;Starnberg;9188139;de:09188:5490;8,9;4451454;841210;48,00538743;11,34795649
5491;Oberpf., Argelsrieder Feld;Argelsrieder Feld;Oberpfaffenhofen;9188144;de:09188:5491;8;4446061;832673;48,0817263;11,27461071
5492;Gilching, Karolingerstraße;Karolingerstraße;Gilching;9188121;de:09188:5492;7;4447476;829915;48,10664649;11,29326111
5494;Schlagenhofen, Ort;Ort;Schlagenhofen;9188126;;11;4437531;836934;48,04263013;11,16075978
5495;Schlagenhofen, Am Wörthsee;Am Wörthsee;Schlagenhofen;9188126;de:09188:5495;11;4437350;835926;48,05167685;11,158185
5496;Bachern;Bachern;Bachern am Wörthsee;9188126;de:09188:5496;11;4437802;834699;48,06275491;11,16406885
5497;Bachern, Wallerstraße;Wallerstraße;Bachern am Wörthsee;9188126;de:09188:5497;11;4437578;835186;48,05835367;11,16113498
5498;Walchstadt;Walchstadt;Walchstadt(Wörthsee);9188145;de:09188:5498;10;4439290;833510;48,07359045;11,1838617
5499;Inning, Schlagenhofen-Weich;Schlagenhofen-Weich;Inning am Ammersee;9188126;de:09188:5499;11;4438211;836894;48,04305603;11,16987273
5500;Waldbrunn, Lerchenstraße;Lerchenstraße;Waldbrunn (Wörthsee);9188145;de:09188:5500;10;4440557;832626;48,0816593;11,20073931
5501;Steinebach, Seestraße;Seestraße;Steinebach(Wörthsee);9188145;de:09188:5501;10;4440660;834232;48,0672268;11,20234467
5502;Steinebach, Maistraße;Maistraße;Steinebach(Wörthsee);9188145;de:09188:5502;10;4440683;833498;48,07382951;11,20255135
5503;Delling;Delling;Delling;9188132;de:09188:5503;9;4443178;835121;48,05946169;11,23624555
5504;Meiling, Dellinger Weg;Dellinger Weg;Meiling (Kr STA);9188132;de:09188:5504;10;4442234;835606;48,05501545;11,22364783
5505;Steinebach, St.-Martin-Kirche;St.-Martin-Kirche;Steinebach(Wörthsee);9188145;de:09188:5505;10;4440611;834648;48,06348132;11,20174507
5506;Pöcking, Birkenstraße;Birkenstraße;Pöcking;9188137;de:09188:5506;10,11;4447608;845740;47,96434566;11,29697045
5507;Oberpfaffenhofen, Techno Park;Techno Park;Oberpfaffenhofen;9188144;de:09188:5507;8;4445701;832806;48,08049969;11,26979629
5508;Eching, Staatsstraße;Staatsstraße;Eching a.Ammersee;9181115;;11,12;4434151;832987;48,07778337;11,11482699
5509;Herrsching, Köderbichl;Köderbichl;Herrsching(a.Ammers);9188124;de:09188:5509;;4438119;840142;48,0138392;11,1691083
5510;Machtlfing, IWL;Machtlfing, IWL;Machtlfing;9188117;de:09188:5510;12;4442940;847991;47,9437035;11,23476521
5511;Drößling;Drößling;Drößling;9188132;de:09188:5511;11;4442470;839236;48,02239329;11,22730128
5512;Frieding;Frieding;Frieding (Andechs);9188117;de:09188:5512;11;4441780;840549;48,01052332;11,21823034
5513;Oberalting, Saganger;Saganger;Oberalting;9188132;de:09188:5513;11;4441499;836932;48,0430242;11,21397041
5514;Oberalting, Mühlbachstraße;Mühlbachstraße;Oberalting;9188132;de:09188:5514;11;4441698;837277;48,03993994;11,21668603
5515;Oberalting, Espe-Platz/3M;Espe-Platz/3M;Oberalting;9188132;de:09188:5515;11;4442708;837461;48,03837676;11,23025415
5516;Oberalting, Marienplatz;Marienplatz;Oberalting;9188132;de:09188:5516;11;4441848;837693;48,03621268;11,21875396
5517;Hechendorf, Lindenallee;Lindenallee;Oberalting;9188132;de:09188:5517;11;4440778;836862;48,04358718;11,20429203
5517;Oberalting, Neuer Friedhof;Neuer Friedhof;Oberalting;9188132;de:09188:5517;11;4440778;836862;48,04358718;11,20429203
5518;Seefeld, Krankenhaus;Krankenhaus;Seefeld (Oberbay);9188132;de:09188:5518;11;4441495;837833;48,03492144;11,21403993
5519;Krailling, Elisenstraße;Elisenstraße;Krailling;9188127;de:09188:5519;;4456510;830721;48,1000795;11,41464453
5520;Seefeld, Hubertusstraße;Hubertusstraße;Seefeld (Oberbay);9188132;de:09188:5520;11;4441101;838003;48,03335646;11,20878055
5521;Krailling, Poststraße;Poststraße;Krailling;9188127;de:09188:5521;;4456641;830426;48,10274135;11,41637328
5522;Oberpfaffenhofen, Kreisverkehr;Kreisverkehr St 2068;Oberpfaffenhofen;9188144;de:09188:5522;8;4445496;832622;48,08213685;11,26702169
5523;Meiling, Dorfstraße;Dorfstraße;Meiling (Kr STA);9188132;de:09188:5523;10;4442359;835985;48,05161853;11,22537557
5525;Perchting, Am Laichholz;Am Laichholz;Perchting;9188139;de:09188:5525;9,1;4446060;841401;48,00323715;11,27569754
5526;Hadorf;Hadorf;Hadorf;9188139;de:09188:5526;9;4446650;840150;48,01453675;11,28344787
5527;Herrsching, Heinestraße;Heinestraße;Herrsching(a.Ammers);9188124;de:09188:5527;;4438443;841309;48,00337611;11,17361825
5528;Starnberg, Stadtmarkt;Stadtmarkt;Starnberg;9188139;de:09188:5528;8,9;4451099;841748;48,00052213;11,34326057
5529;Starnberg, Kirchplatz;Kirchplatz;Starnberg;9188139;de:09188:5529;8,9;4450902;841994;47,99829475;11,34064904
5530;Starnberg, Agentur für Arbeit;Agentur für Arbeit;Starnberg;9188139;de:09188:5530;8,9;4450870;841478;48,00293266;11,34016115
5530;Starnberg Arbeitsamt;Arbeitsamt;Starnberg;9188139;de:09188:5530;8,9;4450870;841478;48,00293266;11,34016115
5531;Starnberg, Klinikum Starnberg;Klinikum Starnberg;Starnberg;9188139;de:09188:5531;8,9;4450439;840990;48,00728794;11,33432929
5532;Starnberg, Klinikum-MediCenter;Klinikum-MediCenter;Starnberg;9188139;de:09188:5532;8,9;4450536;840823;48,00879728;11,33560994
5533;Starnberg, Mühltal;Mühltal;Starnberg;9188139;de:09188:5533;7,8;4452356;838129;48,03316272;11,35970134
5534;Starnberg, Egerer Straße;Egerer Straße;Starnberg;9188139;de:09188:5534;8,9;4450327;840504;48,01164982;11,33277203
